arquivo;algoritmo;estrutura;execucao;tempo_ms
sample500-199600.gr;FLOYDWARSHALL;MATRIZ;3;5126,2057
sample500-199600.gr;FLOYDWARSHALL;MATRIZ;4;5004,3565
sample500-199600.gr;FLOYDWARSHALL;MATRIZ;5;6176,9668
sample500-199600.gr;FLOYDWARSHALL;MATRIZ;6;6072,6856
sample500-199600.gr;FLOYDWARSHALL;MATRIZ;7;5965,0271
sample500-199600.gr;FLOYDWARSHALL;MATRIZ;8;6058,0661
sample500-199600.gr;FLOYDWARSHALL;MATRIZ;9;5567,5166
sample500-199600.gr;FLOYDWARSHALL;MATRIZ;10;5005,7857
sample500-199600.gr;FLOYDWARSHALL;MATRIZ;11;5010,8736
sample500-249500.gr;BFS;LISTA;1;10,6661
sample500-249500.gr;BFS;LISTA;2;10,0927
sample500-249500.gr;BFS;LISTA;3;9,6584
sample500-249500.gr;BFS;LISTA;4;10,3604
sample500-249500.gr;BFS;LISTA;5;10,4575
sample500-249500.gr;BFS;LISTA;6;9,9916
sample500-249500.gr;BFS;LISTA;7;10,2847
sample500-249500.gr;BFS;LISTA;8;9,9986
sample500-249500.gr;BFS;LISTA;9;10,3603
sample500-249500.gr;BFS;LISTA;10;10,3874
sample500-249500.gr;BFS;LISTA;11;9,8737
sample500-249500.gr;BFS;MATRIZ;1;10,5342
sample500-249500.gr;BFS;MATRIZ;2;10,3950
sample500-249500.gr;BFS;MATRIZ;3;10,3123
sample500-249500.gr;BFS;MATRIZ;4;10,6037
sample500-249500.gr;BFS;MATRIZ;5;10,2265
sample500-249500.gr;BFS;MATRIZ;6;10,3146
sample500-249500.gr;BFS;MATRIZ;7;10,3475
sample500-249500.gr;BFS;MATRIZ;8;10,4304
sample500-249500.gr;BFS;MATRIZ;9;10,6641
sample500-249500.gr;BFS;MATRIZ;10;10,5199
sample500-249500.gr;BFS;MATRIZ;11;10,4534
sample500-249500.gr;DFS;LISTA;1;9,3415
sample500-249500.gr;DFS;LISTA;2;7,5026
sample500-249500.gr;DFS;LISTA;3;7,9119
sample500-249500.gr;DFS;LISTA;4;7,2483
sample500-249500.gr;DFS;LISTA;5;8,0403
sample500-249500.gr;DFS;LISTA;6;7,3272
sample500-249500.gr;DFS;LISTA;7;8,1877
sample500-249500.gr;DFS;LISTA;8;7,2537
sample500-249500.gr;DFS;LISTA;9;8,7729
sample500-249500.gr;DFS;LISTA;10;7,3186
sample500-249500.gr;DFS;LISTA;11;8,4782
sample500-249500.gr;DFS;MATRIZ;1;16,5881
sample500-249500.gr;DFS;MATRIZ;2;16,2653
sample500-249500.gr;DFS;MATRIZ;3;16,3201
sample500-249500.gr;DFS;MATRIZ;4;16,8430
sample500-249500.gr;DFS;MATRIZ;5;16,7549
sample500-249500.gr;DFS;MATRIZ;6;12,5588
sample500-249500.gr;DFS;MATRIZ;7;10,7265
sample500-249500.gr;DFS;MATRIZ;8;10,9383
sample500-249500.gr;DFS;MATRIZ;9;10,9318
sample500-249500.gr;DFS;MATRIZ;10;10,8604
sample500-249500.gr;DFS;MATRIZ;11;32,9411
sample500-249500.gr;KRUSKAL;LISTA;1;60,7460
sample500-249500.gr;KRUSKAL;LISTA;2;61,3124
sample500-249500.gr;KRUSKAL;LISTA;3;51,6745
sample500-249500.gr;KRUSKAL;LISTA;4;52,3752
sample500-249500.gr;KRUSKAL;LISTA;5;59,4399
sample500-249500.gr;KRUSKAL;LISTA;6;53,5909
sample500-249500.gr;KRUSKAL;LISTA;7;50,4598
sample500-249500.gr;KRUSKAL;LISTA;8;49,8846
sample500-249500.gr;KRUSKAL;LISTA;9;49,8853
sample500-249500.gr;KRUSKAL;LISTA;10;48,7783
sample500-249500.gr;KRUSKAL;LISTA;11;48,3317
sample500-249500.gr;KRUSKAL;MATRIZ;1;50,9396
sample500-249500.gr;KRUSKAL;MATRIZ;2;53,8427
sample500-249500.gr;KRUSKAL;MATRIZ;3;52,6011
sample500-249500.gr;KRUSKAL;MATRIZ;4;51,2050
sample500-249500.gr;KRUSKAL;MATRIZ;5;50,9733
sample500-249500.gr;KRUSKAL;MATRIZ;6;50,8656
sample500-249500.gr;KRUSKAL;MATRIZ;7;52,0005
sample500-249500.gr;KRUSKAL;MATRIZ;8;51,4470
sample500-249500.gr;KRUSKAL;MATRIZ;9;50,9272
sample500-249500.gr;KRUSKAL;MATRIZ;10;51,2438
sample500-249500.gr;KRUSKAL;MATRIZ;11;51,0892
sample500-249500.gr;PRIM;LISTA;1;61,3069
sample500-249500.gr;PRIM;LISTA;2;61,4550
sample500-249500.gr;PRIM;LISTA;3;61,5333
sample500-249500.gr;PRIM;LISTA;4;61,2950
sample500-249500.gr;PRIM;LISTA;5;61,8369
sample500-249500.gr;PRIM;LISTA;6;62,3208
sample500-249500.gr;PRIM;LISTA;7;61,6437
sample500-249500.gr;PRIM;LISTA;8;61,7794
sample500-249500.gr;PRIM;LISTA;9;61,2880
sample500-249500.gr;PRIM;LISTA;10;61,2653
sample500-249500.gr;PRIM;LISTA;11;61,9539
sample500-249500.gr;PRIM;MATRIZ;1;66,4697
sample500-249500.gr;PRIM;MATRIZ;2;66,9452
sample500-249500.gr;PRIM;MATRIZ;3;69,7841
sample500-249500.gr;PRIM;MATRIZ;4;67,4413
sample500-249500.gr;PRIM;MATRIZ;5;70,8201
sample500-249500.gr;PRIM;MATRIZ;6;74,7500
sample500-249500.gr;PRIM;MATRIZ;7;67,5334
sample500-249500.gr;PRIM;MATRIZ;8;67,5762
sample500-249500.gr;PRIM;MATRIZ;9;66,8535
sample500-249500.gr;PRIM;MATRIZ;10;69,2305
sample500-249500.gr;PRIM;MATRIZ;11;70,1320
sample500-249500.gr;DIJKSTRA;LISTA;1;9,4463
sample500-249500.gr;DIJKSTRA;LISTA;2;9,2338
sample500-249500.gr;DIJKSTRA;LISTA;3;8,7259
sample500-249500.gr;DIJKSTRA;LISTA;4;8,9883
sample500-249500.gr;DIJKSTRA;LISTA;5;8,8329
sample500-249500.gr;DIJKSTRA;LISTA;6;8,7525
sample500-249500.gr;DIJKSTRA;LISTA;7;8,8260
sample500-249500.gr;DIJKSTRA;LISTA;8;8,5397
sample500-249500.gr;DIJKSTRA;LISTA;9;8,7589
sample500-249500.gr;DIJKSTRA;LISTA;10;8,8593
sample500-249500.gr;DIJKSTRA;LISTA;11;8,4861
sample500-249500.gr;DIJKSTRA;MATRIZ;1;163,5773
sample500-249500.gr;DIJKSTRA;MATRIZ;2;26,9805
sample500-249500.gr;DIJKSTRA;MATRIZ;3;22,7707
sample500-249500.gr;DIJKSTRA;MATRIZ;4;18,1506
sample500-249500.gr;DIJKSTRA;MATRIZ;5;17,7984
sample500-249500.gr;DIJKSTRA;MATRIZ;6;69,7232
sample500-249500.gr;DIJKSTRA;MATRIZ;7;27,0448
sample500-249500.gr;DIJKSTRA;MATRIZ;8;26,8714
sample500-249500.gr;DIJKSTRA;MATRIZ;9;20,9286
sample500-249500.gr;DIJKSTRA;MATRIZ;10;19,3366
sample500-249500.gr;DIJKSTRA;MATRIZ;11;25,1284
sample500-249500.gr;BELLMANFORD;LISTA;1;185,4214
sample500-249500.gr;BELLMANFORD;LISTA;2;168,2662
sample500-249500.gr;BELLMANFORD;LISTA;3;160,1862
sample500-249500.gr;BELLMANFORD;LISTA;4;158,0831
sample500-249500.gr;BELLMANFORD;LISTA;5;153,2201
sample500-249500.gr;BELLMANFORD;LISTA;6;153,4154
sample500-249500.gr;BELLMANFORD;LISTA;7;166,2100
sample500-249500.gr;BELLMANFORD;LISTA;8;151,5340
sample500-249500.gr;BELLMANFORD;LISTA;9;153,3782
sample500-249500.gr;BELLMANFORD;LISTA;10;152,3261
sample500-249500.gr;BELLMANFORD;LISTA;11;153,3505
sample500-249500.gr;BELLMANFORD;MATRIZ;1;977,8974
sample500-249500.gr;BELLMANFORD;MATRIZ;2;959,9513
sample500-249500.gr;BELLMANFORD;MATRIZ;3;962,5903
sample500-249500.gr;BELLMANFORD;MATRIZ;4;953,7155
sample500-249500.gr;BELLMANFORD;MATRIZ;5;936,1585
sample500-249500.gr;BELLMANFORD;MATRIZ;6;954,3958
sample500-249500.gr;BELLMANFORD;MATRIZ;7;939,7588
sample500-249500.gr;BELLMANFORD;MATRIZ;8;943,2056
sample500-249500.gr;BELLMANFORD;MATRIZ;9;956,4501
sample500-249500.gr;BELLMANFORD;MATRIZ;10;939,7784
sample500-249500.gr;BELLMANFORD;MATRIZ;11;938,9048
sample500-249500.gr;FLOYDWARSHALL;LISTA;1;4922,3696
sample500-249500.gr;FLOYDWARSHALL;LISTA;2;5004,1295
sample500-249500.gr;FLOYDWARSHALL;LISTA;3;4928,2266
sample500-249500.gr;FLOYDWARSHALL;LISTA;4;4816,8350
sample500-249500.gr;FLOYDWARSHALL;LISTA;5;4928,5361
sample500-249500.gr;FLOYDWARSHALL;LISTA;6;4910,7111
sample500-249500.gr;FLOYDWARSHALL;LISTA;7;5167,8261
sample500-249500.gr;FLOYDWARSHALL;LISTA;8;4948,4817
sample500-249500.gr;FLOYDWARSHALL;LISTA;9;5617,2560
sample500-249500.gr;FLOYDWARSHALL;LISTA;10;6066,8673
sample500-249500.gr;FLOYDWARSHALL;LISTA;11;5297,2843
sample500-249500.gr;FLOYDWARSHALL;MATRIZ;1;5297,1306
sample500-249500.gr;FLOYDWARSHALL;MATRIZ;2;5498,5083
sample500-249500.gr;FLOYDWARSHALL;MATRIZ;3;5641,4262
sample500-249500.gr;FLOYDWARSHALL;MATRIZ;4;5419,4970
sample500-249500.gr;FLOYDWARSHALL;MATRIZ;5;5922,4922
sample500-249500.gr;FLOYDWARSHALL;MATRIZ;6;6046,5137
sample500-249500.gr;FLOYDWARSHALL;MATRIZ;7;5648,1145
sample500-249500.gr;FLOYDWARSHALL;MATRIZ;8;5662,3068
sample500-249500.gr;FLOYDWARSHALL;MATRIZ;9;4901,4285
sample500-249500.gr;FLOYDWARSHALL;MATRIZ;10;4892,7551
sample500-249500.gr;FLOYDWARSHALL;MATRIZ;11;5061,8011
sample500-49900.gr;BFS;LISTA;1;8,6603
sample500-49900.gr;BFS;LISTA;2;8,9664
sample500-49900.gr;BFS;LISTA;3;8,4867
sample500-49900.gr;BFS;LISTA;4;8,6379
sample500-49900.gr;BFS;LISTA;5;8,3206
sample500-49900.gr;BFS;LISTA;6;8,5464
sample500-49900.gr;BFS;LISTA;7;8,6233
sample500-49900.gr;BFS;LISTA;8;8,8942
sample500-49900.gr;BFS;LISTA;9;8,8194
sample500-49900.gr;BFS;LISTA;10;8,6486
sample500-49900.gr;BFS;LISTA;11;8,8697
sample500-49900.gr;BFS;MATRIZ;1;10,4762
sample500-49900.gr;BFS;MATRIZ;2;10,3947
sample500-49900.gr;BFS;MATRIZ;3;10,3426
sample500-49900.gr;BFS;MATRIZ;4;10,1840
sample500-49900.gr;BFS;MATRIZ;5;10,2738
sample500-49900.gr;BFS;MATRIZ;6;10,2317
sample500-49900.gr;BFS;MATRIZ;7;10,4760
sample500-49900.gr;BFS;MATRIZ;8;10,3109
sample500-49900.gr;BFS;MATRIZ;9;10,2795
sample500-49900.gr;BFS;MATRIZ;10;10,3673
sample500-49900.gr;BFS;MATRIZ;11;10,3722
sample500-49900.gr;DFS;LISTA;1;7,6056
sample500-49900.gr;DFS;LISTA;2;6,2147
sample500-49900.gr;DFS;LISTA;3;6,3092
sample500-49900.gr;DFS;LISTA;4;7,4206
sample500-49900.gr;DFS;LISTA;5;12,6616
sample500-49900.gr;DFS;LISTA;6;12,7593
sample500-49900.gr;DFS;LISTA;7;12,7594
sample500-49900.gr;DFS;LISTA;8;12,7318
sample500-49900.gr;DFS;LISTA;9;13,0571
sample500-49900.gr;DFS;LISTA;10;12,8990
sample500-49900.gr;DFS;LISTA;11;10,9326
sample500-49900.gr;DFS;MATRIZ;1;10,4920
sample500-49900.gr;DFS;MATRIZ;2;10,5207
sample500-49900.gr;DFS;MATRIZ;3;10,6796
sample500-49900.gr;DFS;MATRIZ;4;10,4604
sample500-49900.gr;DFS;MATRIZ;5;10,4284
sample500-49900.gr;DFS;MATRIZ;6;10,5601
sample500-49900.gr;DFS;MATRIZ;7;10,5888
sample500-49900.gr;DFS;MATRIZ;8;10,8325
sample500-49900.gr;DFS;MATRIZ;9;10,6270
sample500-49900.gr;DFS;MATRIZ;10;10,7894
sample500-49900.gr;DFS;MATRIZ;11;10,7485
sample500-49900.gr;KRUSKAL;LISTA;1;23,6691
sample500-49900.gr;KRUSKAL;LISTA;2;22,7546
sample500-49900.gr;KRUSKAL;LISTA;3;22,1018
sample500-49900.gr;KRUSKAL;LISTA;4;22,2893
sample500-49900.gr;KRUSKAL;LISTA;5;22,6221
sample500-49900.gr;KRUSKAL;LISTA;6;34,4209
sample500-49900.gr;KRUSKAL;LISTA;7;21,8676
sample500-49900.gr;KRUSKAL;LISTA;8;21,4812
sample500-49900.gr;KRUSKAL;LISTA;9;22,2390
sample500-49900.gr;KRUSKAL;LISTA;10;21,5505
sample500-49900.gr;KRUSKAL;LISTA;11;21,5066
sample500-49900.gr;KRUSKAL;MATRIZ;1;22,8982
sample500-49900.gr;KRUSKAL;MATRIZ;2;22,6229
sample500-49900.gr;KRUSKAL;MATRIZ;3;22,2722
sample500-49900.gr;KRUSKAL;MATRIZ;4;25,8390
sample500-49900.gr;KRUSKAL;MATRIZ;5;27,7018
sample500-49900.gr;KRUSKAL;MATRIZ;6;30,9335
sample500-49900.gr;KRUSKAL;MATRIZ;7;33,3124
sample500-49900.gr;KRUSKAL;MATRIZ;8;30,6610
sample500-49900.gr;KRUSKAL;MATRIZ;9;25,6258
sample500-49900.gr;KRUSKAL;MATRIZ;10;34,9805
sample500-49900.gr;KRUSKAL;MATRIZ;11;30,7088
sample500-49900.gr;PRIM;LISTA;1;27,2405
sample500-49900.gr;PRIM;LISTA;2;26,9890
sample500-49900.gr;PRIM;LISTA;3;27,2582
sample500-49900.gr;PRIM;LISTA;4;27,5746
sample500-49900.gr;PRIM;LISTA;5;27,2163
sample500-49900.gr;PRIM;LISTA;6;26,9287
sample500-49900.gr;PRIM;LISTA;7;26,7550
sample500-49900.gr;PRIM;LISTA;8;27,4458
sample500-49900.gr;PRIM;LISTA;9;26,8925
sample500-49900.gr;PRIM;LISTA;10;26,8188
sample500-49900.gr;PRIM;LISTA;11;26,4797
sample500-49900.gr;PRIM;MATRIZ;1;31,2648
sample500-49900.gr;PRIM;MATRIZ;2;31,0702
sample500-49900.gr;PRIM;MATRIZ;3;31,1739
sample500-49900.gr;PRIM;MATRIZ;4;31,6064
sample500-49900.gr;PRIM;MATRIZ;5;31,1235
sample500-49900.gr;PRIM;MATRIZ;6;31,3887
sample500-49900.gr;PRIM;MATRIZ;7;30,7988
sample500-49900.gr;PRIM;MATRIZ;8;30,9576
sample500-49900.gr;PRIM;MATRIZ;9;31,0363
sample500-49900.gr;PRIM;MATRIZ;10;30,1943
sample500-49900.gr;PRIM;MATRIZ;11;30,8706
sample500-49900.gr;DIJKSTRA;LISTA;1;7,8674
sample500-49900.gr;DIJKSTRA;LISTA;2;7,7844
sample500-49900.gr;DIJKSTRA;LISTA;3;7,4540
sample500-49900.gr;DIJKSTRA;LISTA;4;7,5241
sample500-49900.gr;DIJKSTRA;LISTA;5;7,6034
sample500-49900.gr;DIJKSTRA;LISTA;6;9,3946
sample500-49900.gr;DIJKSTRA;LISTA;7;14,8973
sample500-49900.gr;DIJKSTRA;LISTA;8;14,0329
sample500-49900.gr;DIJKSTRA;LISTA;9;14,2207
sample500-49900.gr;DIJKSTRA;LISTA;10;14,8389
sample500-49900.gr;DIJKSTRA;LISTA;11;15,0315
sample500-49900.gr;DIJKSTRA;MATRIZ;1;16,7716
sample500-49900.gr;DIJKSTRA;MATRIZ;2;14,3993
sample500-49900.gr;DIJKSTRA;MATRIZ;3;14,4307
sample500-49900.gr;DIJKSTRA;MATRIZ;4;14,3824
sample500-49900.gr;DIJKSTRA;MATRIZ;5;14,2302
sample500-49900.gr;DIJKSTRA;MATRIZ;6;14,3757
sample500-49900.gr;DIJKSTRA;MATRIZ;7;14,3441
sample500-49900.gr;DIJKSTRA;MATRIZ;8;14,2945
sample500-49900.gr;DIJKSTRA;MATRIZ;9;16,7914
sample500-49900.gr;DIJKSTRA;MATRIZ;10;13,9083
sample500-49900.gr;DIJKSTRA;MATRIZ;11;14,4814
sample500-49900.gr;BELLMANFORD;LISTA;1;68,1312
sample500-49900.gr;BELLMANFORD;LISTA;2;67,9919
sample500-49900.gr;BELLMANFORD;LISTA;3;67,5803
sample500-49900.gr;BELLMANFORD;LISTA;4;66,3395
sample500-49900.gr;BELLMANFORD;LISTA;5;66,2253
sample500-49900.gr;BELLMANFORD;LISTA;6;66,1460
sample500-49900.gr;BELLMANFORD;LISTA;7;66,2971
sample500-49900.gr;BELLMANFORD;LISTA;8;65,9449
sample500-49900.gr;BELLMANFORD;LISTA;9;66,0247
sample500-49900.gr;BELLMANFORD;LISTA;10;64,5602
sample500-49900.gr;BELLMANFORD;LISTA;11;64,6756
sample500-49900.gr;BELLMANFORD;MATRIZ;1;892,9571
sample500-49900.gr;BELLMANFORD;MATRIZ;2;891,2024
sample500-49900.gr;BELLMANFORD;MATRIZ;3;877,8943
sample500-49900.gr;BELLMANFORD;MATRIZ;4;880,2101
sample500-49900.gr;BELLMANFORD;MATRIZ;5;876,7031
sample500-49900.gr;BELLMANFORD;MATRIZ;6;873,1996
sample500-49900.gr;BELLMANFORD;MATRIZ;7;896,5344
sample500-49900.gr;BELLMANFORD;MATRIZ;8;891,0351
sample500-49900.gr;BELLMANFORD;MATRIZ;9;877,3948
sample500-49900.gr;BELLMANFORD;MATRIZ;10;874,5951
sample500-49900.gr;BELLMANFORD;MATRIZ;11;874,3453
sample500-49900.gr;FLOYDWARSHALL;LISTA;1;4990,1017
sample500-49900.gr;FLOYDWARSHALL;LISTA;2;4988,5685
sample500-49900.gr;FLOYDWARSHALL;LISTA;3;4951,9631
sample500-49900.gr;FLOYDWARSHALL;LISTA;4;4917,3312
sample500-49900.gr;FLOYDWARSHALL;LISTA;5;4822,5528
sample500-49900.gr;FLOYDWARSHALL;LISTA;6;4852,7448
sample500-49900.gr;FLOYDWARSHALL;LISTA;7;4841,7738
sample500-49900.gr;FLOYDWARSHALL;LISTA;8;4840,1649
sample500-49900.gr;FLOYDWARSHALL;LISTA;9;4892,0043
sample500-49900.gr;FLOYDWARSHALL;LISTA;10;5011,0013
sample500-49900.gr;FLOYDWARSHALL;LISTA;11;5454,3626
sample500-49900.gr;FLOYDWARSHALL;MATRIZ;1;7237,1350
sample500-49900.gr;FLOYDWARSHALL;MATRIZ;2;7223,6907
sample500-49900.gr;FLOYDWARSHALL;MATRIZ;3;6291,7249
sample500-49900.gr;FLOYDWARSHALL;MATRIZ;4;7400,3986
sample500-49900.gr;FLOYDWARSHALL;MATRIZ;5;6430,8890
sample500-49900.gr;FLOYDWARSHALL;MATRIZ;6;5157,3049
sample500-49900.gr;FLOYDWARSHALL;MATRIZ;7;5112,9867
sample500-49900.gr;FLOYDWARSHALL;MATRIZ;8;6616,9336
sample500-49900.gr;FLOYDWARSHALL;MATRIZ;9;5712,9472
sample500-49900.gr;FLOYDWARSHALL;MATRIZ;10;5937,9559
sample500-49900.gr;FLOYDWARSHALL;MATRIZ;11;5846,7722
sample500-99800.gr;BFS;LISTA;1;10,4496
sample500-99800.gr;BFS;LISTA;2;10,2060
sample500-99800.gr;BFS;LISTA;3;10,2277
sample500-99800.gr;BFS;LISTA;4;10,5867
sample500-99800.gr;BFS;LISTA;5;12,5496
sample500-99800.gr;BFS;LISTA;6;10,4340
sample500-99800.gr;BFS;LISTA;7;10,3469
sample500-99800.gr;BFS;LISTA;8;10,2913
sample500-99800.gr;BFS;LISTA;9;11,3864
sample500-99800.gr;BFS;LISTA;10;18,5750
sample500-99800.gr;BFS;LISTA;11;15,9247
sample500-99800.gr;BFS;MATRIZ;1;16,3316
sample500-99800.gr;BFS;MATRIZ;2;19,0860
sample500-99800.gr;BFS;MATRIZ;3;16,9783
sample500-99800.gr;BFS;MATRIZ;4;17,2365
sample500-99800.gr;BFS;MATRIZ;5;20,4338
sample500-99800.gr;BFS;MATRIZ;6;15,8756
sample500-99800.gr;BFS;MATRIZ;7;11,7641
sample500-99800.gr;BFS;MATRIZ;8;12,3694
sample500-99800.gr;BFS;MATRIZ;9;11,8451
sample500-99800.gr;BFS;MATRIZ;10;11,6653
sample500-99800.gr;BFS;MATRIZ;11;18,3658
sample500-99800.gr;DFS;LISTA;1;13,4001
sample500-99800.gr;DFS;LISTA;2;12,2905
sample500-99800.gr;DFS;LISTA;3;7,0864
sample500-99800.gr;DFS;LISTA;4;7,0380
sample500-99800.gr;DFS;LISTA;5;6,7481
sample500-99800.gr;DFS;LISTA;6;6,9328
sample500-99800.gr;DFS;LISTA;7;6,8784
sample500-99800.gr;DFS;LISTA;8;8,3711
sample500-99800.gr;DFS;LISTA;9;10,8931
sample500-99800.gr;DFS;LISTA;10;14,0127
sample500-99800.gr;DFS;LISTA;11;14,3084
sample500-99800.gr;DFS;MATRIZ;1;18,4962
sample500-99800.gr;DFS;MATRIZ;2;18,5013
sample500-99800.gr;DFS;MATRIZ;3;18,6051
sample500-99800.gr;DFS;MATRIZ;4;18,0038
sample500-99800.gr;DFS;MATRIZ;5;19,2992
sample500-99800.gr;DFS;MATRIZ;6;19,7071
sample500-99800.gr;DFS;MATRIZ;7;17,9105
sample500-99800.gr;DFS;MATRIZ;8;18,8793
sample500-99800.gr;DFS;MATRIZ;9;19,5553
sample500-99800.gr;DFS;MATRIZ;10;17,9572
sample500-99800.gr;DFS;MATRIZ;11;17,1437
sample500-99800.gr;KRUSKAL;LISTA;1;41,8619
sample500-99800.gr;KRUSKAL;LISTA;2;42,7572
sample500-99800.gr;KRUSKAL;LISTA;3;40,9110
sample500-99800.gr;KRUSKAL;LISTA;4;37,2327
sample500-99800.gr;KRUSKAL;LISTA;5;42,0890
sample500-99800.gr;KRUSKAL;LISTA;6;36,3458
sample500-99800.gr;KRUSKAL;LISTA;7;41,0136
sample500-99800.gr;KRUSKAL;LISTA;8;42,1763
sample500-99800.gr;KRUSKAL;LISTA;9;37,2363
sample500-99800.gr;KRUSKAL;LISTA;10;33,4554
sample500-99800.gr;KRUSKAL;LISTA;11;34,8964
sample500-99800.gr;KRUSKAL;MATRIZ;1;36,2981
sample500-99800.gr;KRUSKAL;MATRIZ;2;37,2853
sample500-99800.gr;KRUSKAL;MATRIZ;3;36,5354
sample500-99800.gr;KRUSKAL;MATRIZ;4;35,9686
sample500-99800.gr;KRUSKAL;MATRIZ;5;41,7375
sample500-99800.gr;KRUSKAL;MATRIZ;6;42,0848
sample500-99800.gr;KRUSKAL;MATRIZ;7;52,0562
sample500-99800.gr;KRUSKAL;MATRIZ;8;89,5871
sample500-99800.gr;KRUSKAL;MATRIZ;9;53,6629
sample500-99800.gr;KRUSKAL;MATRIZ;10;54,6898
sample500-99800.gr;KRUSKAL;MATRIZ;11;52,4325
sample500-99800.gr;PRIM;LISTA;1;65,5770
sample500-99800.gr;PRIM;LISTA;2;72,7224
sample500-99800.gr;PRIM;LISTA;3;69,0667
sample500-99800.gr;PRIM;LISTA;4;69,0089
sample500-99800.gr;PRIM;LISTA;5;64,8452
sample500-99800.gr;PRIM;LISTA;6;71,0218
sample500-99800.gr;PRIM;LISTA;7;70,6209
sample500-99800.gr;PRIM;LISTA;8;66,3214
sample500-99800.gr;PRIM;LISTA;9;69,5066
sample500-99800.gr;PRIM;LISTA;10;76,2359
sample500-99800.gr;PRIM;LISTA;11;74,5669
sample500-99800.gr;PRIM;MATRIZ;1;68,9789
sample500-99800.gr;PRIM;MATRIZ;2;113,4250
sample500-99800.gr;PRIM;MATRIZ;3;69,5186
sample500-99800.gr;PRIM;MATRIZ;4;67,7160
sample500-99800.gr;PRIM;MATRIZ;5;65,9174
sample500-99800.gr;PRIM;MATRIZ;6;67,8560
sample500-99800.gr;PRIM;MATRIZ;7;62,8444
sample500-99800.gr;PRIM;MATRIZ;8;61,8137
sample500-99800.gr;PRIM;MATRIZ;9;52,7104
sample500-99800.gr;PRIM;MATRIZ;10;51,2941
sample500-99800.gr;PRIM;MATRIZ;11;51,7731
sample500-99800.gr;DIJKSTRA;LISTA;1;9,9763
sample500-99800.gr;DIJKSTRA;LISTA;2;9,9538
sample500-99800.gr;DIJKSTRA;LISTA;3;9,2715
sample500-99800.gr;DIJKSTRA;LISTA;4;9,4003
sample500-99800.gr;DIJKSTRA;LISTA;5;9,8511
sample500-99800.gr;DIJKSTRA;LISTA;6;9,7086
sample500-99800.gr;DIJKSTRA;LISTA;7;12,7191
sample500-99800.gr;DIJKSTRA;LISTA;8;15,8083
sample500-99800.gr;DIJKSTRA;LISTA;9;10,2113
sample500-99800.gr;DIJKSTRA;LISTA;10;9,8680
sample500-99800.gr;DIJKSTRA;LISTA;11;9,5453
sample500-99800.gr;DIJKSTRA;MATRIZ;1;19,5705
sample500-99800.gr;DIJKSTRA;MATRIZ;2;59,2090
sample500-99800.gr;DIJKSTRA;MATRIZ;3;29,0612
sample500-99800.gr;DIJKSTRA;MATRIZ;4;28,6608
sample500-99800.gr;DIJKSTRA;MATRIZ;5;21,3424
sample500-99800.gr;DIJKSTRA;MATRIZ;6;24,4143
sample500-99800.gr;DIJKSTRA;MATRIZ;7;28,4507
sample500-99800.gr;DIJKSTRA;MATRIZ;8;28,2096
sample500-99800.gr;DIJKSTRA;MATRIZ;9;36,7313
sample500-99800.gr;DIJKSTRA;MATRIZ;10;28,1526
sample500-99800.gr;DIJKSTRA;MATRIZ;11;28,4275
sample500-99800.gr;BELLMANFORD;LISTA;1;101,0465
sample500-99800.gr;BELLMANFORD;LISTA;2;109,7333
sample500-99800.gr;BELLMANFORD;LISTA;3;105,2564
sample500-99800.gr;BELLMANFORD;LISTA;4;107,7058
sample500-99800.gr;BELLMANFORD;LISTA;5;101,8296
sample500-99800.gr;BELLMANFORD;LISTA;6;97,3653
sample500-99800.gr;BELLMANFORD;LISTA;7;103,8340
sample500-99800.gr;BELLMANFORD;LISTA;8;102,2074
sample500-99800.gr;BELLMANFORD;LISTA;9;102,2040
sample500-99800.gr;BELLMANFORD;LISTA;10;108,7082
sample500-99800.gr;BELLMANFORD;LISTA;11;115,6789
sample500-99800.gr;BELLMANFORD;MATRIZ;1;1344,8696
sample500-99800.gr;BELLMANFORD;MATRIZ;2;1300,0565
sample500-99800.gr;BELLMANFORD;MATRIZ;3;1294,9557
sample500-99800.gr;BELLMANFORD;MATRIZ;4;1295,3283
sample500-99800.gr;BELLMANFORD;MATRIZ;5;1305,5214
sample500-99800.gr;BELLMANFORD;MATRIZ;6;1367,5655
sample500-99800.gr;BELLMANFORD;MATRIZ;7;1304,4309
sample500-99800.gr;BELLMANFORD;MATRIZ;8;1288,0998
sample500-99800.gr;BELLMANFORD;MATRIZ;9;1289,4881
sample500-99800.gr;BELLMANFORD;MATRIZ;10;1277,5630
sample500-99800.gr;BELLMANFORD;MATRIZ;11;1279,1953
sample500-99800.gr;FLOYDWARSHALL;LISTA;1;5869,9696
sample500-99800.gr;FLOYDWARSHALL;LISTA;2;6133,3101
sample500-99800.gr;FLOYDWARSHALL;LISTA;3;6603,1412
sample500-99800.gr;FLOYDWARSHALL;LISTA;4;6336,3411
sample500-99800.gr;FLOYDWARSHALL;LISTA;5;5674,1138
sample500-99800.gr;FLOYDWARSHALL;LISTA;6;6308,3344
sample500-99800.gr;FLOYDWARSHALL;LISTA;7;6365,5488
sample500-99800.gr;FLOYDWARSHALL;LISTA;8;6397,8569
sample500-99800.gr;FLOYDWARSHALL;LISTA;9;6839,6350
sample500-99800.gr;FLOYDWARSHALL;LISTA;10;6518,4928
